fecha,id_cliente,id_producto,unidades,precio_unitario
2025-01-16,C490,P12,3,8.23
2025-01-01,C358,P48,1,11.01
2025-01-10,C483,P33,2,17.83
2025-01-20,C434,P18,5,18.04
2025-01-04,C112,P38,5,9.94
2025-01-16,C070,P36,2,11.39
2025-01-20,C172,P24,4,5.18
2025-01-29,C373,P12,5,8.23
2025-01-15,C193,P34,1,17.21
2025-01-05,C447,P21,5,7.17
2025-01-20,C292,P32,3,7.38
2025-01-19,C388,P13,2,10.24
2025-01-11,C088,P39,1,14.17
2025-01-07,C450,P21,4,7.17
2025-01-03,C324,P15,5,7.67
2025-01-22,C327,P14,1,7.59
2025-01-19,C053,P11,4,15.28
2025-01-12,C380,P27,4,13.45
2025-01-20,C290,P32,3,7.38
2025-01-06,C488,P16,2,19.8
2025-01-19,C054,P27,5,13.45
2025-01-05,C001,P36,2,11.39
2025-01-25,C488,P30,1,9.08
2025-01-08,C195,P43,3,7.69
2025-01-14,C352,P32,5,7.38
2025-01-18,C009,P22,1,9.23
2025-01-25,C017,P25,5,12.55
2025-01-07,C492,P10,3,17.09
2025-01-15,C406,P35,5,7.88
2025-01-15,C460,P49,3,16.35
2025-01-21,C270,P25,4,12.55
2025-01-26,C129,P27,2,13.45
2025-01-26,C023,P18,4,18.04
2025-01-29,C303,P40,4,14.5
2025-01-20,C152,P21,5,7.17
2025-01-21,C043,P27,4,13.45
2025-01-17,C342,P34,3,17.21
2025-01-23,C321,P47,5,7.58
2025-01-07,C215,P23,1,16.23
2025-01-28,C039,P23,2,16.23
2025-01-17,C025,P12,4,8.23
2025-01-14,C037,P21,3,7.17
2025-01-16,C350,P29,3,17.53
2025-01-10,C470,P40,3,14.5
2025-01-25,C287,P10,5,17.09
2025-01-12,C397,P18,4,18.04
2025-01-07,C445,P24,2,5.18
2025-01-21,C025,P41,2,10.69
2025-01-27,C345,P19,3,6.72
2025-01-09,C320,P25,2,12.55
2025-01-07,C031,P42,3,14.59
2025-01-02,C393,P45,4,7.25
2025-01-29,C142,P20,2,6.28
2025-01-29,C218,P37,2,11.91
2025-01-10,C441,P33,1,17.83
2025-01-09,C342,P26,4,8.51
2025-01-07,C437,P49,1,16.35
2025-01-15,C426,P30,1,9.08
2025-01-21,C437,P39,1,14.17
2025-01-18,C123,P33,2,17.83
2025-01-09,C258,P26,4,8.51
2025-01-12,C006,P43,3,7.69
2025-01-11,C274,P43,2,7.69
2025-01-29,C245,P15,5,7.67
2025-01-01,C157,P40,1,14.5
2025-01-14,C462,P41,2,10.69
2025-01-01,C275,P37,3,11.91
2025-01-27,C301,P39,3,14.17
2025-01-19,C397,P28,1,5.83
2025-01-12,C172,P23,3,16.23
2025-01-25,C323,P26,4,8.51
2025-01-12,C385,P16,4,19.8
2025-01-20,C219,P14,5,7.59
2025-01-10,C295,P33,5,17.83
2025-01-05,C399,P29,3,17.53
2025-01-06,C153,P48,2,11.01
2025-01-10,C308,P32,5,7.38
2025-01-18,C460,P43,2,7.69
2025-01-21,C491,P25,5,12.55
2025-01-16,C423,P27,1,13.45
2025-01-07,C198,P45,2,7.25
2025-01-30,C177,P38,5,9.94
2025-01-23,C500,P35,3,7.88
2025-01-17,C204,P44,1,14.23
2025-01-29,C030,P40,5,14.5
2025-01-16,C169,P28,4,5.83
2025-01-12,C456,P26,3,8.51
2025-01-26,C404,P44,2,14.23
2025-01-08,C319,P26,3,8.51
2025-01-24,C170,P33,3,17.83
2025-01-12,C090,P13,4,10.24
2025-01-01,C430,P22,4,9.23
2025-01-17,C458,P44,4,14.23
2025-01-09,C195,P42,2,14.59
2025-01-05,C079,P37,3,11.91
2025-01-22,C317,P12,2,8.23
2025-01-27,C005,P48,2,11.01
2025-01-10,C262,P46,5,12.8
2025-01-18,C327,P39,2,14.17
2025-01-15,C144,P14,1,7.59
2025-01-29,C340,P45,3,7.25
2025-01-09,C406,P18,3,18.04
2025-01-09,C136,P35,3,7.88
2025-01-02,C163,P45,5,7.25
2025-01-23,C240,P33,4,17.83
2025-01-01,C293,P48,4,11.01
2025-01-24,C026,P24,5,5.18
2025-01-14,C452,P17,2,5.81
2025-01-26,C169,P35,1,7.88
2025-01-09,C082,P48,4,11.01
2025-01-16,C471,P15,3,7.67
2025-01-29,C425,P23,2,16.23
2025-01-20,C159,P34,4,17.21
2025-01-21,C318,P10,5,17.09
2025-01-08,C212,P39,5,14.17
2025-01-10,C047,P34,2,17.21
2025-01-25,C494,P23,4,16.23
2025-01-06,C033,P43,2,7.69
2025-01-02,C128,P48,3,11.01
2025-01-23,C482,P10,2,17.09
2025-01-15,C033,P45,1,7.25
2025-01-13,C459,P24,1,5.18
2025-01-20,C306,P26,5,8.51
2025-01-23,C220,P37,5,11.91
2025-01-27,C171,P50,4,10.44
2025-01-16,C018,P27,1,13.45
2025-01-08,C306,P47,5,7.58
2025-01-16,C330,P13,4,10.24
2025-01-29,C141,P49,4,16.35
2025-01-28,C320,P15,3,7.67
2025-01-05,C347,P37,2,11.91
2025-01-05,C291,P40,3,14.5
2025-01-08,C146,P48,1,11.01
2025-01-08,C273,P25,4,12.55
2025-01-07,C403,P12,3,8.23
2025-01-09,C024,P16,5,19.8
2025-01-03,C391,P21,2,7.17
2025-01-21,C353,P35,4,7.88
2025-01-25,C308,P19,5,6.72
2025-01-07,C294,P45,3,7.25
2025-01-19,C322,P15,4,7.67
2025-01-09,C334,P29,2,17.53
2025-01-17,C225,P20,3,6.28
2025-01-28,C494,P41,4,10.69
2025-01-27,C359,P17,5,5.81
2025-01-04,C353,P20,3,6.28
2025-01-09,C351,P24,3,5.18
2025-01-14,C477,P11,3,15.28
2025-01-20,C427,P36,4,11.39
2025-01-17,C452,P48,3,11.01
2025-01-30,C079,P13,5,10.24
2025-01-21,C246,P49,3,16.35
2025-01-06,C469,P46,1,12.8
2025-01-04,C374,P39,4,14.17
2025-01-19,C374,P49,1,16.35
2025-01-29,C437,P24,5,5.18
2025-01-26,C215,P27,2,13.45
2025-01-22,C380,P42,1,14.59
2025-01-15,C403,P12,4,8.23
2025-01-21,C256,P46,4,12.8
2025-01-27,C062,P37,4,11.91
2025-01-19,C040,P11,4,15.28
2025-01-19,C282,P39,3,14.17
2025-01-29,C137,P44,3,14.23
2025-01-15,C073,P22,2,9.23
2025-01-07,C456,P40,2,14.5
2025-01-24,C379,P10,1,17.09
2025-01-19,C152,P50,4,10.44
2025-01-12,C001,P27,5,13.45
2025-01-01,C192,P43,5,7.69
2025-01-20,C121,P44,2,14.23
2025-01-23,C091,P47,3,7.58
2025-01-09,C392,P34,4,17.21
2025-01-06,C201,P49,2,16.35
2025-01-25,C215,P28,4,5.83
2025-01-04,C125,P11,3,15.28
2025-01-12,C293,P24,5,5.18
2025-01-29,C276,P46,2,12.8
2025-01-29,C122,P22,4,9.23
2025-01-01,C331,P27,2,13.45
2025-01-06,C102,P25,1,12.55
2025-01-06,C053,P27,4,13.45
2025-01-04,C476,P39,2,14.17
2025-01-17,C447,P36,5,11.39
2025-01-19,C012,P16,3,19.8
2025-01-28,C315,P32,2,7.38
2025-01-14,C461,P17,1,5.81
2025-01-10,C080,P29,2,17.53
2025-01-28,C299,P31,2,12.51
2025-01-10,C471,P35,4,7.88
2025-01-16,C331,P42,2,14.59
2025-01-20,C363,P32,3,7.38
2025-01-04,C124,P33,1,17.83
2025-01-29,C234,P40,1,14.5
2025-01-27,C018,P29,2,17.53
2025-01-15,C452,P18,2,18.04
2025-01-08,C072,P32,2,7.38
2025-01-05,C048,P18,5,18.04
2025-01-27,C062,P48,4,11.01
2025-01-06,C431,P31,1,12.51
2025-01-08,C347,P29,3,17.53
2025-01-30,C073,P45,5,7.25
2025-01-16,C449,P38,4,9.94
2025-01-08,C085,P15,5,7.67
2025-01-02,C130,P40,2,14.5
2025-01-21,C329,P35,1,7.88
2025-01-17,C041,P17,4,5.81
2025-01-09,C081,P19,2,6.72
2025-01-23,C360,P33,4,17.83
2025-01-20,C490,P24,3,5.18
2025-01-09,C118,P10,3,17.09
2025-01-27,C150,P41,1,10.69
2025-01-23,C181,P31,4,12.51
2025-01-05,C065,P31,2,12.51
2025-01-08,C124,P19,2,6.72
2025-01-07,C187,P40,2,14.5
2025-01-10,C171,P37,1,11.91
2025-01-11,C120,P48,4,11.01
2025-01-03,C229,P20,5,6.28
2025-01-09,C166,P35,3,7.88
2025-01-21,C100,P23,3,16.23
2025-01-28,C232,P26,1,8.51
2025-01-22,C006,P35,5,7.88
2025-01-20,C375,P25,2,12.55
2025-01-10,C149,P34,2,17.21
2025-01-10,C289,P36,5,11.39
2025-01-06,C486,P24,3,5.18
2025-01-09,C102,P25,1,12.55
2025-01-16,C455,P11,1,15.28
2025-01-22,C015,P35,3,7.88
2025-01-09,C318,P50,1,10.44
2025-01-22,C315,P45,3,7.25
2025-01-21,C078,P15,4,7.67
2025-01-07,C107,P25,4,12.55
2025-01-11,C103,P48,1,11.01
2025-01-28,C306,P40,2,14.5
2025-01-30,C420,P15,3,7.67
2025-01-30,C233,P37,1,11.91
2025-01-08,C287,P22,3,9.23
2025-01-16,C103,P22,1,9.23
2025-01-15,C208,P30,2,9.08
2025-01-04,C166,P46,2,12.8
2025-01-28,C321,P14,3,7.59
2025-01-18,C470,P35,4,7.88
2025-01-14,C440,P32,1,7.38
2025-01-19,C465,P43,2,7.69
2025-01-13,C191,P30,5,9.08
2025-01-11,C113,P11,5,15.28
2025-01-28,C078,P48,3,11.01
2025-01-10,C125,P48,5,11.01
2025-01-27,C429,P30,2,9.08
2025-01-16,C256,P16,4,19.8
2025-01-24,C464,P50,5,10.44
2025-01-17,C333,P32,4,7.38
2025-01-12,C390,P50,1,10.44
2025-01-12,C294,P48,5,11.01
2025-01-14,C079,P12,5,8.23
2025-01-15,C274,P28,4,5.83
2025-01-18,C069,P26,2,8.51
2025-01-30,C358,P46,1,12.8
2025-01-03,C469,P35,4,7.88
2025-01-19,C091,P35,1,7.88
2025-01-25,C058,P23,1,16.23
2025-01-29,C491,P43,1,7.69
2025-01-21,C303,P22,5,9.23
2025-01-10,C097,P35,2,7.88
2025-01-15,C349,P18,5,18.04
2025-01-07,C122,P13,2,10.24
2025-01-02,C053,P49,2,16.35
2025-01-13,C305,P49,1,16.35
2025-01-28,C114,P33,4,17.83
2025-01-23,C022,P14,2,7.59
2025-01-02,C481,P16,2,19.8
2025-01-09,C301,P40,1,14.5
2025-01-15,C232,P10,3,17.09
2025-01-08,C055,P48,5,11.01
2025-01-24,C251,P33,3,17.83
2025-01-17,C377,P17,4,5.81
2025-01-11,C035,P27,1,13.45
2025-01-04,C435,P15,4,7.67
2025-01-30,C080,P31,5,12.51
2025-01-27,C113,P40,4,14.5
2025-01-04,C333,P23,2,16.23
2025-01-25,C317,P34,3,17.21
2025-01-02,C470,P36,3,11.39
2025-01-08,C058,P12,5,8.23
2025-01-03,C266,P35,4,7.88
2025-01-13,C242,P47,2,7.58
2025-01-14,C052,P35,2,7.88
2025-01-14,C264,P16,1,19.8
2025-01-04,C237,P47,2,7.58
2025-01-03,C056,P37,3,11.91
2025-01-21,C248,P19,2,6.72
2025-01-20,C401,P37,3,11.91
2025-01-30,C362,P13,2,10.24
2025-01-12,C301,P44,2,14.23
2025-01-19,C119,P29,1,17.53
2025-01-09,C081,P38,1,9.94
2025-01-24,C428,P11,5,15.28
2025-01-21,C208,P42,4,14.59
2025-01-15,C077,P50,3,10.44
2025-01-02,C453,P41,4,10.69
2025-01-27,C351,P49,1,16.35
2025-01-14,C497,P35,1,7.88
2025-01-23,C371,P44,1,14.23
2025-01-02,C487,P35,1,7.88
2025-01-21,C207,P13,5,10.24
2025-01-10,C265,P19,4,6.72
2025-01-28,C032,P45,3,7.25
2025-01-15,C417,P48,2,11.01
2025-01-05,C202,P17,2,5.81
2025-01-06,C127,P25,1,12.55
2025-01-13,C167,P41,3,10.69
2025-01-06,C222,P40,4,14.5
2025-01-07,C129,P40,5,14.5
2025-01-21,C190,P46,5,12.8
2025-01-12,C433,P37,4,11.91
2025-01-24,C256,P35,2,7.88
2025-01-13,C239,P25,5,12.55
2025-01-13,C425,P41,4,10.69
2025-01-28,C023,P42,5,14.59
2025-01-01,C111,P40,5,14.5
2025-01-05,C411,P23,1,16.23
2025-01-15,C372,P45,1,7.25
2025-01-07,C459,P32,3,7.38
2025-01-29,C287,P24,3,5.18
2025-01-15,C432,P36,1,11.39
2025-01-05,C244,P41,2,10.69
2025-01-08,C251,P35,2,7.88
2025-01-15,C012,P26,2,8.51
2025-01-08,C304,P20,2,6.28
2025-01-18,C498,P26,3,8.51
2025-01-24,C394,P16,4,19.8
2025-01-08,C372,P38,4,9.94
2025-01-16,C238,P29,1,17.53
2025-01-02,C348,P41,5,10.69
2025-01-20,C050,P31,4,12.51
2025-01-07,C420,P17,2,5.81
2025-01-03,C286,P45,1,7.25
2025-01-05,C390,P50,2,10.44
2025-01-14,C224,P34,1,17.21
2025-01-07,C374,P30,5,9.08
2025-01-03,C316,P24,3,5.18
2025-01-29,C029,P39,2,14.17
2025-01-11,C245,P12,3,8.23
2025-01-11,C182,P44,4,14.23
2025-01-29,C073,P48,1,11.01
2025-01-11,C039,P25,2,12.55
2025-01-19,C437,P18,3,18.04
2025-01-27,C237,P46,3,12.8
2025-01-16,C089,P20,5,6.28
2025-01-16,C385,P42,5,14.59
2025-01-02,C030,P34,2,17.21
2025-01-24,C116,P17,5,5.81
2025-01-19,C013,P11,4,15.28
2025-01-03,C476,P14,5,7.59
2025-01-20,C165,P38,5,9.94
2025-01-09,C079,P29,5,17.53
2025-01-16,C221,P42,3,14.59
2025-01-30,C130,P44,4,14.23
2025-01-07,C037,P30,5,9.08
2025-01-20,C362,P50,4,10.44
2025-01-20,C001,P29,2,17.53
2025-01-28,C007,P23,1,16.23
2025-01-12,C060,P38,5,9.94
2025-01-27,C200,P17,4,5.81
2025-01-07,C311,P22,2,9.23
2025-01-02,C415,P23,5,16.23
2025-01-27,C317,P22,2,9.23
2025-01-26,C492,P36,4,11.39
2025-01-29,C247,P49,2,16.35
2025-01-08,C089,P45,3,7.25
2025-01-06,C153,P29,1,17.53
2025-01-10,C162,P40,3,14.5
2025-01-27,C268,P30,4,9.08
2025-01-03,C397,P10,3,17.09
2025-01-07,C374,P31,2,12.51
2025-01-20,C384,P30,5,9.08
2025-01-27,C235,P37,2,11.91
2025-01-12,C219,P44,1,14.23
2025-01-26,C207,P24,1,5.18
2025-01-15,C014,P40,2,14.5
2025-01-02,C162,P31,2,12.51
2025-01-15,C315,P17,1,5.81
2025-01-12,C481,P27,4,13.45
2025-01-22,C308,P32,2,7.38
2025-01-28,C101,P22,5,9.23
2025-01-26,C340,P20,2,6.28
2025-01-26,C344,P20,4,6.28
2025-01-07,C150,P49,1,16.35
2025-01-10,C318,P36,3,11.39
2025-01-18,C285,P45,2,7.25
2025-01-19,C322,P11,5,15.28
2025-01-30,C111,P44,5,14.23
2025-01-20,C289,P15,2,7.67
2025-01-25,C150,P41,5,10.69
2025-01-27,C005,P43,3,7.69
2025-01-16,C223,P38,3,9.94
2025-01-09,C406,P46,4,12.8
2025-01-28,C041,P31,2,12.51
2025-01-12,C266,P39,3,14.17
2025-01-18,C333,P38,5,9.94
2025-01-11,C111,P35,3,7.88
2025-01-07,C387,P36,4,11.39
2025-01-04,C146,P27,1,13.45
2025-01-21,C047,P25,3,12.55
2025-01-10,C157,P40,4,14.5
2025-01-07,C191,P43,3,7.69
2025-01-10,C074,P44,2,14.23
2025-01-07,C444,P49,1,16.35
2025-01-12,C269,P49,1,16.35
2025-01-20,C212,P31,5,12.51
2025-01-12,C025,P47,2,7.58
2025-01-04,C106,P10,3,17.09
2025-01-04,C448,P35,2,7.88
2025-01-02,C465,P37,3,11.91
2025-01-27,C375,P42,3,14.59
2025-01-05,C273,P41,3,10.69
2025-01-14,C458,P23,5,16.23
2025-01-30,C156,P37,2,11.91
2025-01-11,C117,P43,2,7.69
2025-01-30,C306,P14,2,7.59
2025-01-18,C036,P21,1,7.17
2025-01-12,C195,P39,4,14.17
2025-01-03,C281,P50,2,10.44
2025-01-18,C105,P45,4,7.25
2025-01-03,C418,P37,4,11.91
2025-01-10,C377,P25,5,12.55
2025-01-20,C382,P14,5,7.59
2025-01-12,C345,P43,1,7.69
2025-01-21,C281,P28,2,5.83
2025-01-10,C423,P22,2,9.23
2025-01-24,C395,P48,2,11.01
2025-01-14,C227,P23,4,16.23
2025-01-05,C483,P29,3,17.53
2025-01-18,C126,P19,1,6.72
2025-01-08,C016,P17,1,5.81
2025-01-09,C394,P26,3,8.51
2025-01-30,C033,P44,3,14.23
2025-01-12,C180,P50,1,10.44
2025-01-27,C353,P38,5,9.94
2025-01-23,C486,P20,4,6.28
2025-01-10,C450,P13,3,10.24
2025-01-03,C398,P23,1,16.23
2025-01-21,C376,P45,5,7.25
2025-01-27,C126,P38,4,9.94
2025-01-02,C186,P44,5,14.23
2025-01-28,C353,P17,2,5.81
2025-01-03,C400,P31,4,12.51
2025-01-16,C377,P16,2,19.8
2025-01-28,C005,P33,2,17.83
2025-01-02,C265,P41,3,10.69
2025-01-12,C360,P37,4,11.91
2025-01-08,C034,P37,4,11.91
2025-01-11,C167,P40,3,14.5
2025-01-30,C401,P47,2,7.58
2025-01-07,C186,P50,5,10.44
2025-01-21,C103,P50,2,10.44
2025-01-02,C145,P20,3,6.28
2025-01-28,C347,P17,4,5.81
2025-01-03,C126,P50,5,10.44
2025-01-24,C139,P22,2,9.23
2025-01-09,C234,P22,4,9.23
2025-01-17,C409,P27,4,13.45
2025-01-18,C400,P33,4,17.83
2025-01-28,C075,P26,4,8.51
2025-01-25,C480,P39,3,14.17
2025-01-15,C104,P42,4,14.59
2025-01-09,C063,P36,4,11.39
2025-01-14,C230,P22,2,9.23
2025-01-09,C250,P23,5,16.23
2025-01-06,C261,P44,2,14.23
2025-01-09,C021,P31,1,12.51
2025-01-01,C011,P35,4,7.88
2025-01-05,C327,P45,2,7.25
2025-01-13,C039,P35,2,7.88
2025-01-27,C107,P15,2,7.67
2025-01-18,C499,P22,1,9.23
2025-01-25,C115,P46,3,12.8
2025-01-13,C219,P18,1,18.04
2025-01-11,C331,P23,4,16.23
2025-01-20,C150,P48,2,11.01
2025-01-03,C422,P13,5,10.24
2025-01-25,C494,P28,1,5.83
2025-01-16,C343,P38,4,9.94
2025-01-16,C313,P26,3,8.51
2025-01-02,C412,P40,4,14.5
2025-01-10,C489,P18,3,18.04
2025-01-11,C308,P14,5,7.59
2025-01-12,C058,P14,5,7.59
2025-01-25,C386,P44,2,14.23
2025-01-25,C379,P23,3,16.23
2025-01-01,C282,P36,2,11.39
2025-01-06,C418,P39,4,14.17
2025-01-24,C288,P35,4,7.88
2025-01-23,C059,P23,3,16.23
2025-01-29,C021,P28,1,5.83
2025-01-15,C301,P14,1,7.59
2025-01-15,C132,P23,2,16.23
2025-01-12,C131,P45,5,7.25
2025-01-25,C224,P25,1,12.55
2025-01-09,C127,P22,1,9.23
2025-01-02,C219,P12,1,8.23
2025-01-28,C355,P39,5,14.17
2025-01-06,C155,P10,5,17.09
2025-01-19,C367,P49,3,16.35
2025-01-30,C171,P29,4,17.53
2025-01-20,C001,P41,1,10.69
2025-01-13,C498,P10,5,17.09
2025-01-27,C354,P37,1,11.91
2025-01-13,C265,P34,2,17.21
2025-01-11,C160,P17,2,5.81
2025-01-15,C439,P25,3,12.55
2025-01-13,C039,P17,3,5.81
2025-01-26,C239,P49,2,16.35
2025-01-30,C093,P33,4,17.83
2025-01-26,C372,P44,2,14.23
2025-01-23,C068,P20,5,6.28
2025-01-04,C399,P13,4,10.24
2025-01-12,C222,P49,4,16.35
2025-01-25,C166,P28,4,5.83
2025-01-07,C052,P34,1,17.21
2025-01-27,C328,P37,4,11.91
2025-01-23,C365,P44,4,14.23
2025-01-17,C124,P15,1,7.67
2025-01-09,C119,P49,2,16.35
2025-01-22,C397,P22,2,9.23
2025-01-30,C031,P27,5,13.45
2025-01-22,C032,P44,5,14.23
2025-01-23,C181,P44,5,14.23
2025-01-15,C171,P47,4,7.58
2025-01-09,C042,P36,4,11.39
2025-01-14,C229,P42,2,14.59
2025-01-11,C358,P36,3,11.39
2025-01-02,C108,P26,5,8.51
2025-01-23,C023,P14,5,7.59
2025-01-04,C228,P34,4,17.21
2025-01-04,C142,P33,5,17.83
2025-01-28,C201,P22,3,9.23
2025-01-17,C472,P24,3,5.18
2025-01-01,C217,P38,4,9.94
2025-01-29,C308,P22,3,9.23
2025-01-14,C091,P26,2,8.51
2025-01-11,C154,P26,2,8.51
2025-01-27,C401,P49,2,16.35
2025-01-19,C171,P23,3,16.23
2025-01-06,C064,P41,4,10.69
2025-01-22,C354,P12,1,8.23
2025-01-07,C493,P22,5,9.23
2025-01-22,C278,P37,4,11.91
2025-01-07,C377,P35,2,7.88
2025-01-22,C278,P17,2,5.81
2025-01-14,C052,P46,3,12.8
2025-01-04,C046,P27,1,13.45
2025-01-11,C335,P50,5,10.44
2025-01-25,C479,P35,2,7.88
2025-01-11,C262,P15,5,7.67
2025-01-28,C055,P17,5,5.81
2025-01-12,C331,P29,5,17.53
2025-01-28,C458,P21,1,7.17
2025-01-13,C487,P29,4,17.53
2025-01-24,C254,P33,4,17.83
2025-01-28,C302,P11,4,15.28
2025-01-27,C051,P17,2,5.81
2025-01-29,C442,P48,5,11.01
2025-01-28,C255,P50,1,10.44
2025-01-09,C123,P25,2,12.55
2025-01-14,C421,P23,2,16.23
2025-01-17,C286,P43,3,7.69
2025-01-23,C084,P37,1,11.91
2025-01-20,C130,P42,4,14.59
2025-01-09,C432,P44,4,14.23
2025-01-28,C355,P22,1,9.23
2025-01-25,C065,P43,1,7.69
2025-01-19,C360,P31,4,12.51
2025-01-21,C231,P39,2,14.17
2025-01-13,C220,P27,1,13.45
2025-01-17,C224,P41,3,10.69
2025-01-28,C064,P30,1,9.08
2025-01-08,C321,P21,1,7.17
2025-01-24,C449,P31,4,12.51
2025-01-03,C026,P21,3,7.17
2025-01-08,C058,P34,1,17.21
2025-01-18,C388,P39,3,14.17
2025-01-27,C414,P11,5,15.28
2025-01-09,C225,P23,2,16.23
2025-01-04,C063,P35,5,7.88
2025-01-24,C430,P16,3,19.8
2025-01-13,C125,P39,3,14.17
2025-01-10,C039,P50,1,10.44
2025-01-15,C195,P44,2,14.23
2025-01-11,C030,P27,5,13.45
2025-01-04,C340,P17,4,5.81
2025-01-13,C325,P37,4,11.91
2025-01-02,C304,P26,2,8.51
2025-01-07,C473,P32,4,7.38
2025-01-21,C355,P20,4,6.28
2025-01-07,C332,P24,3,5.18
2025-01-12,C342,P26,5,8.51
2025-01-21,C440,P13,1,10.24
2025-01-20,C120,P15,5,7.67
2025-01-06,C360,P19,1,6.72
2025-01-27,C231,P44,3,14.23
2025-01-06,C178,P41,5,10.69
2025-01-13,C293,P22,4,9.23
2025-01-20,C108,P31,1,12.51
2025-01-07,C032,P30,2,9.08
2025-01-12,C441,P20,2,6.28
2025-01-10,C406,P21,3,7.17
2025-01-14,C052,P17,2,5.81
2025-01-07,C298,P42,4,14.59
2025-01-12,C141,P43,4,7.69
2025-01-10,C419,P43,1,7.69
2025-01-25,C174,P49,2,16.35
2025-01-22,C085,P49,3,16.35
2025-01-09,C374,P35,1,7.88
2025-01-20,C175,P20,1,6.28
2025-01-04,C279,P45,1,7.25
2025-01-15,C309,P19,3,6.72
2025-01-08,C422,P19,3,6.72
2025-01-02,C286,P40,5,14.5
2025-01-14,C365,P38,1,9.94
2025-01-10,C423,P13,1,10.24
2025-01-02,C385,P16,2,19.8
2025-01-08,C382,P16,5,19.8
2025-01-19,C316,P32,5,7.38
2025-01-06,C388,P13,3,10.24
2025-01-15,C173,P36,1,11.39
2025-01-23,C361,P46,4,12.8
2025-01-04,C120,P28,1,5.83
2025-01-09,C395,P17,3,5.81
2025-01-19,C130,P35,5,7.88
2025-01-23,C147,P34,4,17.21
2025-01-14,C276,P19,5,6.72
2025-01-23,C467,P10,5,17.09
2025-01-13,C255,P34,2,17.21
2025-01-25,C163,P22,2,9.23
2025-01-09,C172,P42,1,14.59
2025-01-07,C047,P32,2,7.38
2025-01-23,C220,P42,5,14.59
2025-01-26,C336,P35,4,7.88
2025-01-15,C405,P49,3,16.35
2025-01-28,C463,P15,5,7.67
2025-01-29,C448,P37,2,11.91
2025-01-13,C011,P27,4,13.45
2025-01-02,C368,P37,5,11.91
2025-01-12,C057,P43,2,7.69
2025-01-20,C238,P28,4,5.83
2025-01-29,C416,P27,2,13.45
2025-01-29,C010,P11,1,15.28
2025-01-24,C413,P26,2,8.51
2025-01-26,C362,P48,4,11.01
2025-01-04,C364,P42,1,14.59
2025-01-04,C190,P25,2,12.55
2025-01-13,C491,P13,5,10.24
2025-01-07,C274,P17,4,5.81
2025-01-13,C190,P19,3,6.72
2025-01-02,C041,P35,1,7.88
2025-01-18,C016,P42,5,14.59
2025-01-23,C347,P28,4,5.83
2025-01-22,C187,P21,4,7.17
2025-01-08,C346,P23,2,16.23
2025-01-01,C225,P10,5,17.09
2025-01-17,C062,P10,3,17.09
2025-01-29,C153,P36,5,11.39
2025-01-25,C399,P13,4,10.24
2025-01-25,C359,P28,5,5.83
2025-01-22,C261,P45,5,7.25
2025-01-24,C083,P13,5,10.24
2025-01-11,C367,P13,1,10.24
2025-01-27,C232,P42,1,14.59
2025-01-26,C323,P19,3,6.72
2025-01-16,C292,P20,1,6.28
2025-01-19,C064,P14,1,7.59
2025-01-26,C394,P48,3,11.01
2025-01-27,C259,P17,5,5.81
2025-01-10,C292,P12,1,8.23
2025-01-01,C203,P10,1,17.09
2025-01-01,C069,P45,2,7.25
2025-01-20,C350,P13,3,10.24
2025-01-14,C259,P13,5,10.24
2025-01-17,C290,P29,3,17.53
2025-01-09,C045,P18,1,18.04
2025-01-15,C142,P48,4,11.01
2025-01-11,C025,P26,5,8.51
2025-01-16,C070,P33,4,17.83
2025-01-30,C303,P45,3,7.25
2025-01-15,C399,P48,5,11.01
2025-01-22,C274,P24,3,5.18
2025-01-29,C472,P47,5,7.58
2025-01-18,C045,P42,4,14.59
2025-01-22,C404,P42,4,14.59
2025-01-29,C426,P46,5,12.8
2025-01-29,C166,P37,1,11.91
2025-01-12,C391,P17,1,5.81
2025-01-25,C266,P36,4,11.39
2025-01-11,C126,P41,2,10.69
2025-01-13,C427,P32,4,7.38
2025-01-14,C254,P46,5,12.8
2025-01-28,C489,P19,4,6.72
2025-01-01,C344,P49,4,16.35
2025-01-10,C255,P11,2,15.28
2025-01-01,C031,P49,2,16.35
2025-01-30,C269,P48,4,11.01
2025-01-28,C413,P45,1,7.25
2025-01-07,C337,P14,2,7.59
2025-01-17,C189,P24,3,5.18
2025-01-24,C142,P16,3,19.8
2025-01-28,C079,P11,5,15.28
2025-01-22,C347,P47,4,7.58
2025-01-17,C358,P50,3,10.44
2025-01-07,C270,P10,2,17.09
2025-01-04,C069,P34,4,17.21
2025-01-09,C486,P14,5,7.59
2025-01-28,C336,P42,4,14.59
2025-01-15,C485,P13,3,10.24
2025-01-19,C098,P43,4,7.69
2025-01-02,C283,P31,1,12.51
2025-01-03,C269,P21,3,7.17
2025-01-11,C265,P48,4,11.01
2025-01-06,C316,P17,4,5.81
2025-01-26,C212,P21,1,7.17
2025-01-16,C239,P13,1,10.24
2025-01-25,C332,P11,1,15.28
2025-01-03,C059,P17,2,5.81
2025-01-12,C353,P14,2,7.59
2025-01-13,C327,P31,3,12.51
2025-01-25,C435,P22,3,9.23
2025-01-30,C295,P26,4,8.51
2025-01-22,C069,P27,1,13.45
2025-01-13,C466,P13,3,10.24
2025-01-06,C362,P11,3,15.28
2025-01-24,C224,P34,4,17.21
2025-01-09,C034,P47,4,7.58
2025-01-14,C444,P35,3,7.88
